20044800,-6.79
20131200,-6.11
20217600,-5.6
20304000,-5.45
20390400,-5
20476800,-4.45
20563200,-3.53
20649600,-2.53
20736000,-2.62
20822400,-2.43
20908800,-2.07
20995200,-2.27
21081600,-2.5
21168000,-2.84
21254400,-3.36
21340800,-3.2
21427200,-2.98
21513600,-3.68
21600000,-4.81
21686400,-5.32
21772800,-4.32
21859200,-3.59
21945600,-3.2
22032000,-2.89
22118400,-2.7
22204800,-3.51
22291200,-3.56
22377600,-3.5
22464000,-3.65
22550400,-2.79
22636800,-2.65
22723200,-2.82
22809600,-2.34
22896000,-1.93
22982400,-1.86
23068800,-1.99
23155200,-0.71
23241600,-0.89
23328000,-0.09
23414400,-0.16
23500800,-0.78
23587200,-0.92
23673600,-0.93
23760000,-0.99
23846400,-0.87
23932800,-0.09
24019200,-0.81
24105600,-0.82
24192000,-0.94
24278400,-1.01
24364800,-0.98
24451200,-0.95
24537600,-0.81
24624000,-0.95
24710400,-0.93
24796800,-0.92
24883200,-0.64
24969600,-0.91
25056000,-0.91
25142400,-0.49
25228800,-0.09
25315200,-0.23
25401600,-0.94
25488000,-0.09
25574400,-0.72
25660800,-0.92
25747200,-0.93
25833600,-0.95
25920000,-0.97
26006400,-0.98
26092800,-1.01
26179200,-1.03
26265600,-1
26352000,-0.98
26438400,-1
26524800,-1.05
26611200,-0.96
26697600,-1.04
26784000,-0.81
26870400,-0.09
26956800,-0.09
27043200,-0.09
27129600,-0.09
27216000,-0.09
27302400,-0.1
27388800,-0.09
27475200,-0.09
27561600,11.09
27648000,11.86
27734400,8.31
27820800,6.07
27907200,2.21
27993600,1.92
28080000,2.9
28166400,5.17
28252800,6.58
28339200,7.66
28425600,9.26
28512000,5.9
28598400,5.71
28684800,11.15
28771200,12.75
28857600,14.02
28944000,19.98
29030400,21.02
29116800,21.58
29203200,18.66
29289600,15.33
29376000,16.75
29462400,18.43
29548800,19.92
29635200,21.68
29721600,21.77
29808000,20.17
29894400,13.13
29980800,11.31
30067200,7.58
30153600,9.9
30240000,11.46
30326400,11.33
30412800,15.69
30499200,11.73
30585600,13.31
30672000,16.06
30758400,12.87
30844800,15.78
30931200,17.18
31017600,16.49
31104000,14.5
31190400,17.27
31276800,16.66
31363200,14.44
31449600,19.21
31536000,20.83
31622400,21.99
31708800,25.53
31795200,25.78
31881600,25.05
31968000,22.65
32054400,20.26
32140800,19.71
32227200,23.52
32313600,21.23
32400000,21.77
32486400,21.36
32572800,19.05
32659200,17.89
32745600,17.27
32832000,17.2
32918400,9.86
33004800,13.04
33091200,9.39
33177600,9.37
33264000,11.04
33350400,10.83
33436800,14.3
33523200,15.45
33609600,16.61
33696000,18.9
33782400,17.79
33868800,13
33955200,11.85
34041600,13.58
34128000,12.9
34214400,12.29
34300800,9.39
34387200,10.55
34473600,12.85
34560000,15.45
34646400,16.57
34732800,16.32
34819200,15.41
34905600,15.59
34992000,16.33
35078400,16.17
35164800,15.15
35251200,14.86
35337600,12.39
35424000,9.43
35510400,10.65
35596800,13.19
35683200,14.37
35769600,13.57
35856000,10.9
35942400,8.28
36028800,6.29
36115200,7.52
36201600,8.2
36288000,7.56
36374400,10.09
36460800,10.94
36547200,10.06
36633600,13.17
36720000,10.81
36806400,8.13
36892800,6.5
36979200,6.34
37065600,4.92
37152000,5.94
37238400,8.07
37324800,9.73
37411200,9.61
37497600,7.46
37584000,6.05
37670400,4.25
37756800,4.24
37843200,4.49
37929600,4.74
38016000,4.22
38102400,3.01
38188800,4.03
38275200,5.06
38361600,5.65
38448000,4
38534400,3.77
38620800,4.35
38707200,5.27
38793600,6.29
38880000,6.27
38966400,6.37
39052800,8.29
39139200,8.66
39225600,5.8
39312000,5.91
39398400,6.28
39484800,8.02
39571200,7.58
39657600,9.14
39744000,8.84
39830400,8.27
39916800,4.88
40003200,0.75
40089600,3.6
40176000,8.36
40262400,6.83
40348800,3.2
40435200,-0.49
40521600,3.2
40608000,3.83
40694400,2.86
40780800,1.27
40867200,-0.4
40953600,-5.45
41040000,-1.35
41126400,-0.96
41212800,0.35
41299200,0.12
41385600,-1.19
41472000,-0.01
41558400,1.25
41644800,1.3
41731200,1.69
41817600,2.26
41904000,2.24
41990400,2.09
42076800,2.28
42163200,2.57
42249600,2.38
42336000,2.57
42422400,1.76
42508800,0.98
42595200,0.37
42681600,-0.71
42768000,-1.18
42854400,0.51
42940800,0.97
43027200,0.48
43113600,-0.76
43200000,-1.18
43286400,-1.04
43372800,0.02
43459200,0.69
43545600,1.02
43632000,-0.29
43718400,-0.85
43804800,-0.88
43891200,-1.16
43977600,-1.21
44064000,-1.67
44150400,-1.75
44236800,-2.48
44323200,-3.32
44409600,-4.09
44496000,-3.07
44582400,-3.2
44668800,-2.3
44755200,-1.74
44841600,-2.39
44928000,-3.9
45014400,-4.57
45100800,-4.54
45187200,-4.83
45273600,-5.1
45360000,-4.55
45446400,-3.34
45532800,-2.41
45619200,-2.34
45705600,-1.86
45792000,-1.99
45878400,-1.81
45964800,-2.07
46051200,-2.78
46137600,-2.42
46224000,-2.81
46310400,-3.45
46396800,-3.59
46483200,-4.42
46569600,-3.9
46656000,-3.02
46742400,-3.12
46828800,-3.5
46915200,-4.41
47001600,-5.37
47088000,-4.27
47174400,-2.95
47260800,-2.81
47347200,-3.01
47433600,-3.79
47520000,-4.85
47606400,-4.09
47692800,-3.76
47779200,-4.76
47865600,-4.71
47952000,-5.12
48038400,-5.35
48124800,-6.52
48211200,-4.96
48297600,-3
48384000,-2.59
48470400,-2.54
48556800,-2.76
48643200,-2.34
48729600,-2.59
48816000,-2.83
48902400,-2.19
48988800,-2.68
49075200,-3.07
49161600,-3.72
49248000,-2.34
49334400,-1.78
49420800,-2.36
49507200,-3.03
49593600,-3.06
49680000,-3.98
49766400,-5.61
49852800,-5.44
49939200,-6.11
50025600,-6.63
50112000,-6.44
50198400,-6.01
50284800,-6.57
50371200,-4.53
50457600,-3.74
50544000,-3.42
50630400,-3.3
50716800,-3.26
50803200,-2.83
50889600,-3.1
50976000,-4.74
51062400,-5.53
51148800,-4.69
51235200,-5.46
51321600,-5.96
51408000,-4.79
51494400,-3.63
51580800,-3.32
51667200,-3.68
51753600,-4.04
51840000,-4.9
51926400,-5.49
52012800,-4.02
52099200,-3.19
52185600,-3.33
52272000,-2.71
52358400,-2.4
52444800,-2.51
52531200,-2.27
52617600,-2.42
52704000,-3.2
52790400,-3.15
52876800,-2.89
52963200,-3.58
53049600,-3.14
53136000,-3.13
53222400,-2.59
53308800,-2.16
53395200,-2.18
53481600,-2.89
53568000,-3.14
53654400,-3.34
53740800,-3.27
53827200,-2.34
53913600,-2.14
54000000,-1.87
54086400,-0.06
54172800,-0.08
54259200,-0.93
54345600,-0.9
54432000,-0.95
54518400,-0.96
54604800,-0.96
54691200,-1.03
54777600,-1.15
54864000,-1.2
54950400,-1.25
55036800,-1.42
55123200,-1.67
55209600,-1.86
55296000,-1.85
55382400,-2.1
55468800,-2.02
55555200,-1.67
55641600,-1.61
55728000,-1.67
55814400,-0.09
55900800,-0.81
55987200,-0.91
56073600,-0.9
56160000,-0.9
56246400,-0.93
56332800,-0.93
56419200,-0.92
56505600,-0.4
56592000,-0.09
56678400,-0.1
56764800,-0.1
56851200,-0.09
56937600,-0.75
57024000,-0.92
57110400,-0.51
57196800,-0.1
57283200,-0.96
57369600,-0.98
57456000,-0.97
57542400,-0.98
57628800,-0.98
57715200,-0.96
57801600,-0.09
57888000,-0.45
57974400,-0.94
58060800,-0.94
58147200,-0.09
58233600,-0.09
58320000,-0.31
58406400,-0.1
58492800,-0.09
58579200,-0.09
58665600,5.15
58752000,7.74
58838400,9.66
58924800,8.14
59011200,2.56
59097600,2.53
59184000,3.57
59270400,4.23
59356800,8.58
59443200,8.8
59529600,10.08
59616000,9.94
59702400,14.37
59788800,16.27
59875200,14.29
59961600,6
60048000,8.2
60134400,10.78
60220800,14.09
60307200,16.6
60393600,13.03
60480000,15.39
60566400,10.77
60652800,12.81
60739200,12.82
60825600,11.63
60912000,11.61
60998400,12.07
61084800,13.61
61171200,13.72
61257600,16.48
61344000,15.65
61430400,13.45
61516800,13.22
61603200,9.94
61689600,7.71
61776000,8.82
61862400,11.34
61948800,11.92
62035200,12.11
62121600,16.06
62208000,12.51
62294400,12.88
62380800,17.26
62467200,20.58
62553600,22.56
62640000,16.99
62726400,20.16
62812800,23.89
62899200,25.61
62985600,26.01
63072000,25.07
63158400,21.81
63244800,21.13
63331200,15.65
63417600,16.1
63504000,14.01
63590400,14.96
63676800,14.86
63763200,13.85
63849600,17.46
63936000,20.26
64022400,17.65
64108800,17.81
64195200,17.07
64281600,15.14
64368000,15.19
64454400,14.3
64540800,15.53
64627200,16.17
64713600,19.98
64800000,17.36
64886400,15.94
64972800,14.66
65059200,14.09
65145600,14.83
65232000,17.28
65318400,12.38
65404800,12.52
65491200,11.76
65577600,13.78
65664000,16.52
65750400,15.92
65836800,15.16
65923200,16.23
66009600,16.53
66096000,14.36
66182400,12.08
66268800,12.25
66355200,15.57
66441600,14.22
66528000,16.4
66614400,12.38
66700800,12.94
66787200,14.44
66873600,15.52
66960000,21.07
67046400,19.18
67132800,12.95
67219200,15.98
67305600,20.98
67392000,21.26
67478400,16.59
67564800,13.7
67651200,11.05
67737600,14.33
67824000,17.01
67910400,15.53
67996800,13.37
68083200,10.36
68169600,7.33
68256000,8.05
68342400,7.49
68428800,6.36
68515200,7.08
68601600,7.92
68688000,9.66
68774400,7.51
68860800,4.27
68947200,6.63
69033600,7.72
69120000,8.06
69206400,9.65
69292800,8.44
69379200,6.35
69465600,9.44
69552000,8.83
69638400,9.5
69724800,8.36
69811200,8.24
69897600,7.52
69984000,4.39
70070400,3.48
70156800,8.22
70243200,8.19
70329600,6.99
70416000,6.14
70502400,5.23
70588800,6.02
70675200,6.49
70761600,4.79
70848000,1.54
70934400,2.12
71020800,3.98
71107200,4.86
71193600,3.13
71280000,3.64
71366400,6.68
71452800,5.49
71539200,5.99
71625600,3.33
71712000,3.84
71798400,6.44
71884800,2.98
71971200,1.97
72057600,3.07
72144000,5.02
72230400,6.9
72316800,3.21
72403200,0.23
72489600,-0.29
72576000,-0.66
72662400,-3.68
72748800,-1.04
72835200,0.18
72921600,-3.5
73008000,-4.26
73094400,-1.44
73180800,-1.3
73267200,-1.06
73353600,-0.85
73440000,0.23
73526400,0.05
73612800,0.26
73699200,-1.16
73785600,-0.4
73872000,0.95
73958400,0.95
74044800,-1.24
74131200,0.1
74217600,-1
74304000,-1.1
74390400,-0.56
74476800,0.21
74563200,0.9
74649600,1.01
74736000,0.36
74822400,-0.36
74908800,-1.21
74995200,-2.26
75081600,-2.7
75168000,-2.76
75254400,-3.92
75340800,-5.93
75427200,-6.49
75513600,-5.23
75600000,-4.5
75686400,-3.93
75772800,-3.14
75859200,-2.51
75945600,-2.21
76032000,-2.02
76118400,-1.88
76204800,-2.05
76291200,-3.25
76377600,-3.91
76464000,-4.45
76550400,-3.66
76636800,-2.29
76723200,-2.56
76809600,-3.26
76896000,-2.56
76982400,-2.68
77068800,-3.88
77155200,-6.1
77241600,-6.63
77328000,-5.65
77414400,-5.93
77500800,-4.05
77587200,-3.38
77673600,-2.85
77760000,-2.56
77846400,-2.9
77932800,-2.84
78019200,-2.61
78105600,-3.19
78192000,-3.76
78278400,-4.3
78364800,-3.09
78451200,-2.61
78537600,-2.53
78624000,-2.75
78710400,-2.34
78796800,-2.03
78883200,-1.77
78969600,-2.3
79056000,-2.8
79142400,-3.23
79228800,-2.82
79315200,-3.84
79401600,-5.21
79488000,-4.6
79574400,-3.22
79660800,-2.82
79747200,-2.69
79833600,-0.59
79920000,-0.92
80006400,-0.94
80092800,-1.15
80179200,-0.76
80265600,-0.95
80352000,-0.99
80438400,-1.05
80524800,-1.22
80611200,-1.68
80697600,-1.71
80784000,-1.49
80870400,-1.48
80956800,-1.49
81043200,-1.99
81129600,-1.97
81216000,-1.61
81302400,-1.74
81388800,-1.74
81475200,-1.73
81561600,-1.78
81648000,-2.03
81734400,-2.93
81820800,-3.59
81907200,-3.41
81993600,-3.26
82080000,-2.01
82166400,-1.73
82252800,-1.51
82339200,-1.75
82425600,-2.38
82512000,-2.01
82598400,-1.61
82684800,-1.65
82771200,-2
82857600,-1.67
82944000,-1.49
83030400,-1.52
83116800,-1.79
83203200,-2.19
83289600,-2.82
83376000,-3.97
83462400,-3.3
83548800,-2.55
83635200,-3.21
83721600,-3.38
83808000,-2.64
83894400,-2.18
83980800,-1.95
84067200,-1.84
84153600,-2.09
84240000,-2.31
84326400,-2.16
84412800,-2.44
84499200,-3.53
84585600,-3.97
84672000,-3.57
84758400,-3.17
84844800,-3.02
84931200,-2.84
85017600,-3.39
85104000,-2.86
85190400,-2.67
85276800,-3.07
85363200,-3.38
85449600,-3.02
85536000,-2.46
85622400,-2.42
85708800,-2.51
85795200,-2.6
85881600,-3.05
85968000,-3.39
86054400,-3.67
86140800,-3.4
86227200,-3.6
86313600,-3.47
86400000,-3.09
86486400,-2.72
86572800,-2.48
86659200,-2.28
86745600,-2.25
86832000,-2.42
86918400,-2.14
87004800,-2.14
87091200,-1.98
87177600,-1.6
87264000,-1.56
87350400,-1.58
87436800,-1.71
87523200,-1.62
87609600,-1.81
87696000,-1.75
87782400,-1.77
87868800,-1.79
87955200,-1.79
88041600,-1.64
88128000,-0.97
88214400,-0.64
88300800,-0.08
88387200,-0.09
88473600,-0.94
88560000,-0.96
88646400,-0.97
88732800,-0.09
88819200,-0.73
88905600,-0.09
88992000,-0.1
89078400,-0.81
89164800,-0.1
89251200,-0.09
89337600,-0.7
89424000,-0.95
89510400,-0.95
89596800,-0.93
89683200,-0.93
89769600,-0.93
89856000,-0.09
89942400,-0.09
90028800,-0.09
90115200,-0.09
90201600,-0.09
90288000,-0.09
90374400,-0.09
90460800,12.4
90547200,14.34
90633600,8.26
90720000,4.3
90806400,10.07
90892800,13.69
90979200,16.11
91065600,17.13
91152000,12.77
91238400,13.17
91324800,11.35
91411200,7.51
91497600,8.37
91584000,7.78
91670400,8.49
91756800,9.17
91843200,9.26
91929600,2.89
92016000,5.3
92102400,7.81
92188800,9.98
92275200,8.96
92361600,7.83
92448000,7.2
92534400,7.59
92620800,7.8
92707200,12.56
92793600,17.29
92880000,17.16
92966400,14.33
93052800,16.9
93139200,16.21
93225600,13.03
93312000,16.11
93398400,20.48
93484800,20.28
93571200,21.16
93657600,15.22
93744000,15.47
93830400,18.11
93916800,20.22
94003200,21.62
94089600,18.92
94176000,19.44
94262400,20.42
94348800,19.77
94435200,15.77
